id,date,ward,prev,beds,cots,pts,adm,disch,tin,tout,deaths
5253,,Sub-Total,81,141,41,94,63,60,24,36,7
5254,,Nursery,3,5,1,3,2,2,1,1,0
5255,,Total,84,146,42,97,65,62,25,37,7
5256,,Med/Surg,10,20,5,15,10,8,5,6,1
5257,,Mat/Surg,8,15,3,12,6,9,3,4,0
5258,,Lying-In,12,25,6,18,14,13,4,7,2
5259,,NICU,5,8,2,6,3,4,1,2,0
5260,,CDU,7,10,4,8,5,6,2,3,1
5261,,ICU,4,6,3,5,3,3,1,2,0
5262,,Recovery,9,18,5,14,8,7,3,5,1
5263,,Emergency,10,22,7,16,12,10,4,6,2
5264,,Site Clinic,6,10,3,8,5,4,2,3,0
5265,,Sub-Total,81,141,41,94,63,60,24,36,7
5266,,Nursery,3,5,1,3,2,2,1,1,0
5267,,Total,84,146,42,97,65,62,25,37,7
5268,,Med/Surg,10,20,5,15,10,8,5,6,1
5269,,Mat/Surg,8,15,3,12,6,9,3,4,0
5270,,Lying-In,12,25,6,18,14,13,4,7,2
5271,,NICU,5,8,2,6,3,4,1,2,0
5272,,CDU,7,10,4,8,5,6,2,3,1
5273,,ICU,4,6,3,5,3,3,1,2,0
5274,,Recovery,9,18,5,14,8,7,3,5,1
5275,,Emergency,10,22,7,16,12,10,4,6,2
5276,,Site Clinic,6,10,3,8,5,4,2,3,0
5277,,Sub-Total,81,141,41,94,63,60,24,36,7
5278,,Nursery,3,5,1,3,2,2,1,1,0
5279,,Total,84,146,42,97,65,62,25,37,7
5280,,Med/Surg,10,20,5,15,10,8,5,6,1
5281,,Mat/Surg,8,15,3,12,6,9,3,4,0
5282,,Lying-In,12,25,6,18,14,13,4,7,2
5283,,NICU,5,8,2,6,3,4,1,2,0
5284,,CDU,7,10,4,8,5,6,2,3,1
5285,,ICU,4,6,3,5,3,3,1,2,0
5286,,Recovery,9,18,5,14,8,7,3,5,1
5287,,Emergency,10,22,7,16,12,10,4,6,2
5288,,Site Clinic,6,10,3,8,5,4,2,3,0
5289,,Sub-Total,81,141,41,94,63,60,24,36,7
5290,,Nursery,3,5,1,3,2,2,1,1,0
5291,,Total,84,146,42,97,65,62,25,37,7
5292,,Med/Surg,10,20,5,15,10,8,5,6,1
5293,,Mat/Surg,8,15,3,12,6,9,3,4,0
5294,,Lying-In,12,25,6,18,14,13,4,7,2
5295,,Med/Surg,10,20,5,15,10,8,5,6,1
5296,,Mat/Surg,8,15,3,12,6,9,3,4,0
5297,,Lying-In,12,25,6,18,14,13,4,7,2
5298,,NICU,5,8,2,6,3,4,1,2,0
5299,,CDU,7,10,4,8,5,6,2,3,1
5300,,ICU,4,6,3,5,3,3,1,2,0
5301,,Recovery,9,18,5,14,8,7,3,5,1
5302,,Emergency,10,22,7,16,12,10,4,6,2
5303,,Site Clinic,6,10,3,8,5,4,2,3,0
5304,,Sub-Total,81,141,41,94,63,60,24,36,7
5305,,Nursery,3,5,1,3,2,2,1,1,0
5306,,Total,84,146,42,97,65,62,25,37,7
5307,,Med/Surg,10,20,5,15,10,8,5,6,1
5308,,Mat/Surg,8,15,3,12,6,9,3,4,0
5309,,Lying-In,12,25,6,18,14,13,4,7,2
5310,,NICU,5,8,2,6,3,4,1,2,0
5311,,CDU,7,10,4,8,5,6,2,3,1
5312,,ICU,4,6,3,5,3,3,1,2,0
5313,,Recovery,9,18,5,14,8,7,3,5,1
5314,,Emergency,10,22,7,16,12,10,4,6,2
5315,,Site Clinic,6,10,3,8,5,4,2,3,0
5316,,Sub-Total,81,141,41,94,63,60,24,36,7
5317,,Nursery,3,5,1,3,2,2,1,1,0
5318,,Total,84,146,42,97,65,62,25,37,7
5319,,Med/Surg,10,20,5,15,10,8,5,6,1
5320,,Mat/Surg,8,15,3,12,6,9,3,4,0
5321,,Lying-In,12,25,6,18,14,13,4,7,2
5322,,NICU,5,8,2,6,3,4,1,2,0
5323,,CDU,7,10,4,8,5,6,2,3,1
5324,,ICU,4,6,3,5,3,3,1,2,0
5325,,Recovery,9,18,5,14,8,7,3,5,1
5326,,Emergency,10,22,7,16,12,10,4,6,2
5327,,Site Clinic,6,10,3,8,5,4,2,3,0
5328,,Sub-Total,81,141,41,94,63,60,24,36,7
5329,,Nursery,3,5,1,3,2,2,1,1,0
5330,,Total,84,146,42,97,65,62,25,37,7
5331,,Med/Surg,10,20,5,15,10,8,5,6,1
5332,,Mat/Surg,8,15,3,12,6,9,3,4,0
5333,,Lying-In,12,25,6,18,14,13,4,7,2
5334,,NICU,5,8,2,6,3,4,1,2,0
5335,,CDU,7,10,4,8,5,6,2,3,1
5336,,ICU,4,6,3,5,3,3,1,2,0
5337,,Recovery,9,18,5,14,8,7,3,5,1
5338,,Emergency,10,22,7,16,12,10,4,6,2
5339,,Site Clinic,6,10,3,8,5,4,2,3,0
5340,,Sub-Total,81,141,41,94,63,60,24,36,7
5341,,Nursery,3,5,1,3,2,2,1,1,0
5342,,Total,84,146,42,97,65,62,25,37,7
5343,,Med/Surg,10,20,5,15,10,8,5,6,1
5344,,Mat/Surg,8,15,3,12,6,9,3,4,0
5345,,Lying-In,12,25,6,18,14,13,4,7,2
5346,,NICU,5,8,2,6,3,4,1,2,0
5347,,CDU,7,10,4,8,5,6,2,3,1
5348,,ICU,4,6,3,5,3,3,1,2,0
5349,,Recovery,9,18,5,14,8,7,3,5,1
5350,,Emergency,10,22,7,16,12,10,4,6,2
5351,,Site Clinic,6,10,3,8,5,4,2,3,0
5352,,Sub-Total,81,141,41,94,63,60,24,36,7
5353,,Nursery,3,5,1,3,2,2,1,1,0
5354,,Total,84,146,42,97,65,62,25,37,7
5355,,Med/Surg,10,20,5,15,10,8,5,6,1
5356,,Mat/Surg,8,15,3,12,6,9,3,4,0
5357,,Lying-In,12,25,6,18,14,13,4,7,2
5358,,NICU,5,8,2,6,3,4,1,2,0
5359,,CDU,7,10,4,8,5,6,2,3,1
5360,,ICU,4,6,3,5,3,3,1,2,0
5361,,Recovery,9,18,5,14,8,7,3,5,1
5362,,Emergency,10,22,7,16,12,10,4,6,2
5363,,Site Clinic,6,10,3,8,5,4,2,3,0
5364,,Sub-Total,81,141,41,94,63,60,24,36,7
5365,,Nursery,3,5,1,3,2,2,1,1,0
5366,,Total,84,146,42,97,65,62,25,37,7
5367,,Med/Surg,10,20,5,15,10,8,5,6,1
5368,,Mat/Surg,8,15,3,12,6,9,3,4,0
5369,,Lying-In,12,25,6,18,14,13,4,7,2
5370,,NICU,5,8,2,6,3,4,1,2,0
5371,,CDU,7,10,4,8,5,6,2,3,1
5372,,ICU,4,6,3,5,3,3,1,2,0
5373,,Recovery,9,18,5,14,8,7,3,5,1
5374,,Emergency,10,22,7,16,12,10,4,6,2
5375,,Site Clinic,6,10,3,8,5,4,2,3,0
5376,,Sub-Total,81,141,41,94,63,60,24,36,7
5377,,Nursery,3,5,1,3,2,2,1,1,0
5378,,Total,84,146,42,97,65,62,25,37,7
5379,,Med/Surg,10,20,5,15,10,8,5,6,1
5380,,Mat/Surg,8,15,3,12,6,9,3,4,0
5381,,Lying-In,12,25,6,18,14,13,4,7,2
5382,,NICU,5,8,2,6,3,4,1,2,0
5383,,CDU,7,10,4,8,5,6,2,3,1
5384,,ICU,4,6,3,5,3,3,1,2,0
5385,,Recovery,9,18,5,14,8,7,3,5,1
5386,,Emergency,10,22,7,16,12,10,4,6,2
5387,,Site Clinic,6,10,3,8,5,4,2,3,0
5388,,Sub-Total,81,141,41,94,63,60,24,36,7
5389,,Nursery,3,5,1,3,2,2,1,1,0
5390,,Total,84,146,42,97,65,62,25,37,7
5391,,Med/Surg,10,20,5,15,10,8,5,6,1
5392,,Mat/Surg,8,15,3,12,6,9,3,4,0
5393,,Lying-In,12,25,6,18,14,13,4,7,2
5394,,NICU,5,8,2,6,3,4,1,2,0
5395,,CDU,7,10,4,8,5,6,2,3,1
5396,,ICU,4,6,3,5,3,3,1,2,0
5397,,Recovery,9,18,5,14,8,7,3,5,1
5398,,Emergency,10,22,7,16,12,10,4,6,2
5399,,Site Clinic,6,10,3,8,5,4,2,3,0
5400,,Sub-Total,81,141,41,94,63,60,24,36,7
5401,,Nursery,3,5,1,3,2,2,1,1,0
5402,,Total,84,146,42,97,65,62,25,37,7
5403,,Med/Surg,10,20,5,15,10,8,5,6,1
5404,,Mat/Surg,8,15,3,12,6,9,3,4,0
5405,,Lying-In,12,25,6,18,14,13,4,7,2
5406,,NICU,5,8,2,6,3,4,1,2,0
5407,,CDU,7,10,4,8,5,6,2,3,1
5408,,ICU,4,6,3,5,3,3,1,2,0
5409,,Recovery,9,18,5,14,8,7,3,5,1
5410,,Emergency,10,22,7,16,12,10,4,6,2
5411,,Site Clinic,6,10,3,8,5,4,2,3,0
5412,,Sub-Total,81,141,41,94,63,60,24,36,7
5413,,Nursery,3,5,1,3,2,2,1,1,0
5414,,Total,84,146,42,97,65,62,25,37,7
5415,,Med/Surg,10,20,5,15,10,8,5,6,1
5416,,Mat/Surg,8,15,3,12,6,9,3,4,0
5417,,Lying-In,12,25,6,18,14,13,4,7,2
5418,,NICU,5,8,2,6,3,4,1,2,0
5419,,CDU,7,10,4,8,5,6,2,3,1
5420,,ICU,4,6,3,5,3,3,1,2,0
5421,,Recovery,9,18,5,14,8,7,3,5,1
5422,,Emergency,10,22,7,16,12,10,4,6,2
5423,,Site Clinic,6,10,3,8,5,4,2,3,0
5424,,Sub-Total,81,141,41,94,63,60,24,36,7
5425,,Nursery,3,5,1,3,2,2,1,1,0
5426,,Total,84,146,42,97,65,62,25,37,7
5427,,Med/Surg,10,20,5,15,10,8,5,6,1
5428,,Mat/Surg,8,15,3,12,6,9,3,4,0
5429,,Lying-In,12,25,6,18,14,13,4,7,2
5430,,NICU,5,8,2,6,3,4,1,2,0
5431,,CDU,7,10,4,8,5,6,2,3,1
5432,,ICU,4,6,3,5,3,3,1,2,0
5433,,Recovery,9,18,5,14,8,7,3,5,1
5434,,Emergency,10,22,7,16,12,10,4,6,2
5435,,Site Clinic,6,10,3,8,5,4,2,3,0
5436,,Sub-Total,81,141,41,94,63,60,24,36,7
5437,,Nursery,3,5,1,3,2,2,1,1,0
5438,,Total,84,146,42,97,65,62,25,37,7
5439,,Med/Surg,10,20,5,15,10,8,5,6,1
5440,,Mat/Surg,8,15,3,12,6,9,3,4,0
5441,,Lying-In,12,25,6,18,14,13,4,7,2
5442,,NICU,5,8,2,6,3,4,1,2,0
5443,,CDU,7,10,4,8,5,6,2,3,1
5444,,ICU,4,6,3,5,3,3,1,2,0
5445,,Recovery,9,18,5,14,8,7,3,5,1
5446,,Emergency,10,22,7,16,12,10,4,6,2
5447,,Site Clinic,6,10,3,8,5,4,2,3,0
5448,,Sub-Total,81,141,41,94,63,60,24,36,7
5449,,Nursery,3,5,1,3,2,2,1,1,0
5450,,Total,84,146,42,97,65,62,25,37,7
5451,,Med/Surg,10,20,5,15,10,8,5,6,1
5452,,Mat/Surg,8,15,3,12,6,9,3,4,0
5453,,Lying-In,12,25,6,18,14,13,4,7,2
5454,,NICU,5,8,2,6,3,4,1,2,0
5455,,CDU,7,10,4,8,5,6,2,3,1
5456,,ICU,4,6,3,5,3,3,1,2,0
5457,,Recovery,9,18,5,14,8,7,3,5,1
5458,,Emergency,10,22,7,16,12,10,4,6,2
5459,,Site Clinic,6,10,3,8,5,4,2,3,0
5460,,Sub-Total,81,141,41,94,63,60,24,36,7
5461,,Nursery,3,5,1,3,2,2,1,1,0
5462,,Total,84,146,42,97,65,62,25,37,7
5463,,Med/Surg,10,20,5,15,10,8,5,6,1
5464,,Mat/Surg,8,15,3,12,6,9,3,4,0
5465,,Lying-In,12,25,6,18,14,13,4,7,2
5466,,NICU,5,8,2,6,3,4,1,2,0
5467,,CDU,7,10,4,8,5,6,2,3,1
5468,,ICU,4,6,3,5,3,3,1,2,0
5469,,Recovery,9,18,5,14,8,7,3,5,1
5470,,Emergency,10,22,7,16,12,10,4,6,2
5471,,Site Clinic,6,10,3,8,5,4,2,3,0
5472,,Sub-Total,81,141,41,94,63,60,24,36,7
5473,,Nursery,3,5,1,3,2,2,1,1,0
5474,,Total,84,146,42,97,65,62,25,37,7
5475,,Med/Surg,10,20,5,15,10,8,5,6,1
5476,,Mat/Surg,8,15,3,12,6,9,3,4,0
5477,,Lying-In,12,25,6,18,14,13,4,7,2
5478,,NICU,5,8,2,6,3,4,1,2,0
5479,,CDU,7,10,4,8,5,6,2,3,1
5480,,ICU,4,6,3,5,3,3,1,2,0
5481,,Recovery,9,18,5,14,8,7,3,5,1
5482,,Emergency,10,22,7,16,12,10,4,6,2
5483,,Site Clinic,6,10,3,8,5,4,2,3,0
5484,,Sub-Total,81,141,41,94,63,60,24,36,7
5485,,Nursery,3,5,1,3,2,2,1,1,0
5486,,Total,84,146,42,97,65,62,25,37,7
5487,,Med/Surg,10,20,5,15,10,8,5,6,1
5488,,Mat/Surg,8,15,3,12,6,9,3,4,0
5489,,Lying-In,12,25,6,18,14,13,4,7,2
5490,,NICU,5,8,2,6,3,4,1,2,0
5491,,CDU,7,10,4,8,5,6,2,3,1
5492,,ICU,4,6,3,5,3,3,1,2,0
5493,,Recovery,9,18,5,14,8,7,3,5,1
5494,,Emergency,10,22,7,16,12,10,4,6,2
5495,,Site Clinic,6,10,3,8,5,4,2,3,0
5496,,Sub-Total,81,141,41,94,63,60,24,36,7
5497,,Nursery,3,5,1,3,2,2,1,1,0
5498,,Total,84,146,42,97,65,62,25,37,7
5499,,Med/Surg,10,20,5,15,10,8,5,6,1
5500,,Mat/Surg,8,15,3,12,6,9,3,4,0
5501,,Lying-In,12,25,6,18,14,13,4,7,2
5502,,NICU,5,8,2,6,3,4,1,2,0
5503,,CDU,7,10,4,8,5,6,2,3,1
5504,,ICU,4,6,3,5,3,3,1,2,0
5505,,Recovery,9,18,5,14,8,7,3,5,1
5506,,Emergency,10,22,7,16,12,10,4,6,2
5507,,Site Clinic,6,10,3,8,5,4,2,3,0
5508,,Sub-Total,81,141,41,94,63,60,24,36,7
5509,,Nursery,3,5,1,3,2,2,1,1,0
5510,,Total,84,146,42,97,65,62,25,37,7
5511,,Med/Surg,10,20,5,15,10,8,5,6,1
5512,,Mat/Surg,8,15,3,12,6,9,3,4,0
5513,,Lying-In,12,25,6,18,14,13,4,7,2
5514,,NICU,5,8,2,6,3,4,1,2,0
5515,,CDU,7,10,4,8,5,6,2,3,1
5516,,ICU,4,6,3,5,3,3,1,2,0
5517,,Recovery,9,18,5,14,8,7,3,5,1
5518,,Emergency,10,22,7,16,12,10,4,6,2
5519,,Site Clinic,6,10,3,8,5,4,2,3,0
5520,,Sub-Total,81,141,41,94,63,60,24,36,7
5521,,Nursery,3,5,1,3,2,2,1,1,0
5522,,Total,84,146,42,97,65,62,25,37,7
5523,,Med/Surg,10,20,5,15,10,8,5,6,1
5524,,Mat/Surg,8,15,3,12,6,9,3,4,0
5525,,Lying-In,12,25,6,18,14,13,4,7,2
5526,,NICU,5,8,2,6,3,4,1,2,0
5527,,CDU,7,10,4,8,5,6,2,3,1
5528,,ICU,4,6,3,5,3,3,1,2,0
5529,,Recovery,9,18,5,14,8,7,3,5,1
5530,,Emergency,10,22,7,16,12,10,4,6,2
5531,,Site Clinic,6,10,3,8,5,4,2,3,0
5532,,Sub-Total,81,141,41,94,63,60,24,36,7
5533,,Nursery,3,5,1,3,2,2,1,1,0
5534,,Total,84,146,42,97,65,62,25,37,7
5535,,Med/Surg,10,20,5,15,10,8,5,6,1
5536,,Mat/Surg,8,15,3,12,6,9,3,4,0
5537,,Lying-In,12,25,6,18,14,13,4,7,2
5538,,NICU,5,8,2,6,3,4,1,2,0
5539,,CDU,7,10,4,8,5,6,2,3,1
5540,,ICU,4,6,3,5,3,3,1,2,0
5541,,Recovery,9,18,5,14,8,7,3,5,1
5542,,Emergency,10,22,7,16,12,10,4,6,2
5543,,Site Clinic,6,10,3,8,5,4,2,3,0
5544,,Sub-Total,81,141,41,94,63,60,24,36,7
5545,,Nursery,3,5,1,3,2,2,1,1,0
5546,,Total,84,146,42,97,65,62,25,37,7
5547,,Med/Surg,10,20,5,15,10,8,5,6,1
5548,,Mat/Surg,8,15,3,12,6,9,3,4,0
5549,,Lying-In,12,25,6,18,14,13,4,7,2
5550,,NICU,5,8,2,6,3,4,1,2,0
5551,,CDU,7,10,4,8,5,6,2,3,1
5552,,ICU,4,6,3,5,3,3,1,2,0
5553,,Recovery,9,18,5,14,8,7,3,5,1
5554,,Emergency,10,22,7,16,12,10,4,6,2
5555,,Site Clinic,6,10,3,8,5,4,2,3,0
5556,,Sub-Total,81,141,41,94,63,60,24,36,7
5557,,Nursery,3,5,1,3,2,2,1,1,0
5558,,Total,84,146,42,97,65,62,25,37,7
5559,,Med/Surg,10,20,5,15,10,8,5,6,1
5560,,Mat/Surg,8,15,3,12,6,9,3,4,0
5561,,Lying-In,12,25,6,18,14,13,4,7,2
5562,,NICU,5,8,2,6,3,4,1,2,0
5563,,CDU,7,10,4,8,5,6,2,3,1
5564,,ICU,4,6,3,5,3,3,1,2,0
5565,,Recovery,9,18,5,14,8,7,3,5,1
5566,,Emergency,10,22,7,16,12,10,4,6,2
5567,,Site Clinic,6,10,3,8,5,4,2,3,0
5568,,Sub-Total,81,141,41,94,63,60,24,36,7
5569,,Nursery,3,5,1,3,2,2,1,1,0
5570,,Total,84,146,42,97,65,62,25,37,7
5571,,Med/Surg,10,20,5,15,10,8,5,6,1
5572,,Mat/Surg,8,15,3,12,6,9,3,4,0
5573,,Lying-In,12,25,6,18,14,13,4,7,2
5574,,NICU,5,8,2,6,3,4,1,2,0
5575,,CDU,7,10,4,8,5,6,2,3,1
5576,,ICU,4,6,3,5,3,3,1,2,0
5577,,Recovery,9,18,5,14,8,7,3,5,1
5578,,Emergency,10,22,7,16,12,10,4,6,2
5579,,Site Clinic,6,10,3,8,5,4,2,3,0
5580,,Sub-Total,81,141,41,94,63,60,24,36,7
5581,,Nursery,3,5,1,3,2,2,1,1,0
5582,,Total,84,146,42,97,65,62,25,37,7
5583,,Med/Surg,10,20,5,15,10,8,5,6,1
5584,,Mat/Surg,8,15,3,12,6,9,3,4,0
5585,,Lying-In,12,25,6,18,14,13,4,7,2
5586,,NICU,5,8,2,6,3,4,1,2,0
5587,,CDU,7,10,4,8,5,6,2,3,1
5588,,ICU,4,6,3,5,3,3,1,2,0
5589,,Recovery,9,18,5,14,8,7,3,5,1
5590,,Emergency,10,22,7,16,12,10,4,6,2
5591,,Site Clinic,6,10,3,8,5,4,2,3,0
5592,,Sub-Total,81,141,41,94,63,60,24,36,7
5593,,Nursery,3,5,1,3,2,2,1,1,0
5594,,Total,84,146,42,97,65,62,25,37,7
5595,,Med/Surg,10,20,5,15,10,8,5,6,1
5596,,Mat/Surg,8,15,3,12,6,9,3,4,0
5597,,Lying-In,12,25,6,18,14,13,4,7,2
5598,,NICU,5,8,2,6,3,4,1,2,0
5599,,CDU,7,10,4,8,5,6,2,3,1
5600,,ICU,4,6,3,5,3,3,1,2,0
5601,,Recovery,9,18,5,14,8,7,3,5,1
5602,,Emergency,10,22,7,16,12,10,4,6,2
5603,,Site Clinic,6,10,3,8,5,4,2,3,0
5604,,Sub-Total,81,141,41,94,63,60,24,36,7
5605,,Nursery,3,5,1,3,2,2,1,1,0
5606,,Total,84,146,42,97,65,62,25,37,7
5607,,Med/Surg,10,20,5,15,10,8,5,6,1
5608,,Mat/Surg,8,15,3,12,6,9,3,4,0
5609,,Lying-In,12,25,6,18,14,13,4,7,2
5610,,NICU,5,8,2,6,3,4,1,2,0
5611,,CDU,7,10,4,8,5,6,2,3,1
5612,,ICU,4,6,3,5,3,3,1,2,0
5613,,Recovery,9,18,5,14,8,7,3,5,1
5614,,Emergency,10,22,7,16,12,10,4,6,2
5615,,Site Clinic,6,10,3,8,5,4,2,3,0
5616,,Sub-Total,81,141,41,94,63,60,24,36,7
5617,,Nursery,3,5,1,3,2,2,1,1,0
5618,,Total,84,146,42,97,65,62,25,37,7
5619,,Med/Surg,10,20,5,15,10,8,5,6,1
5620,,Mat/Surg,8,15,3,12,6,9,3,4,0
5621,,Lying-In,12,25,6,18,14,13,4,7,2
5622,,NICU,5,8,2,6,3,4,1,2,0
5623,,CDU,7,10,4,8,5,6,2,3,1
5624,,ICU,4,6,3,5,3,3,1,2,0
5625,,Recovery,9,18,5,14,8,7,3,5,1
5626,,Emergency,10,22,7,16,12,10,4,6,2
5627,,Site Clinic,6,10,3,8,5,4,2,3,0
5628,,Sub-Total,81,141,41,94,63,60,24,36,7
5629,,Nursery,3,5,1,3,2,2,1,1,0
5630,,Total,84,146,42,97,65,62,25,37,7
5631,,Med/Surg,10,20,5,15,10,8,5,6,1
5632,,Mat/Surg,8,15,3,12,6,9,3,4,0
5633,,Lying-In,12,25,6,18,14,13,4,7,2
5634,,NICU,5,8,2,6,3,4,1,2,0
5635,,CDU,7,10,4,8,5,6,2,3,1
5636,,ICU,4,6,3,5,3,3,1,2,0
5637,,Recovery,9,18,5,14,8,7,3,5,1
5638,,Emergency,10,22,7,16,12,10,4,6,2
5639,,Site Clinic,6,10,3,8,5,4,2,3,0
5640,,Sub-Total,81,141,41,94,63,60,24,36,7
5641,,Nursery,3,5,1,3,2,2,1,1,0
5642,,Total,84,146,42,97,65,62,25,37,7
5643,,Med/Surg,10,20,5,15,10,8,5,6,1
5644,,Mat/Surg,8,15,3,12,6,9,3,4,0
5645,,Lying-In,12,25,6,18,14,13,4,7,2
5646,,NICU,5,8,2,6,3,4,1,2,0
5647,,CDU,7,10,4,8,5,6,2,3,1
5648,,ICU,4,6,3,5,3,3,1,2,0
5649,,Recovery,9,18,5,14,8,7,3,5,1
5650,,Emergency,10,22,7,16,12,10,4,6,2
5651,,Site Clinic,6,10,3,8,5,4,2,3,0
5652,,Sub-Total,81,141,41,94,63,60,24,36,7
5653,,Nursery,3,5,1,3,2,2,1,1,0
5654,,Total,84,146,42,97,65,62,25,37,7
5655,,Med/Surg,10,20,5,15,10,8,5,6,1
5656,,Mat/Surg,8,15,3,12,6,9,3,4,0
5657,,Lying-In,12,25,6,18,14,13,4,7,2
5658,,NICU,5,8,2,6,3,4,1,2,0
5659,,CDU,7,10,4,8,5,6,2,3,1
5660,,ICU,4,6,3,5,3,3,1,2,0
5661,,Recovery,9,18,5,14,8,7,3,5,1
5662,,Emergency,10,22,7,16,12,10,4,6,2
5663,,Site Clinic,6,10,3,8,5,4,2,3,0
5664,,Sub-Total,81,141,41,94,63,60,24,36,7
5665,,Nursery,3,5,1,3,2,2,1,1,0
5666,,Total,84,146,42,97,65,62,25,37,7
5667,,Med/Surg,10,20,5,15,10,8,5,6,1
5668,,Mat/Surg,8,15,3,12,6,9,3,4,0
5669,,Lying-In,12,25,6,18,14,13,4,7,2
5670,,NICU,5,8,2,6,3,4,1,2,0
5671,,CDU,7,10,4,8,5,6,2,3,1
5672,,ICU,4,6,3,5,3,3,1,2,0
5673,,Recovery,9,18,5,14,8,7,3,5,1
5674,,Emergency,10,22,7,16,12,10,4,6,2
5675,,Site Clinic,6,10,3,8,5,4,2,3,0
5676,,Sub-Total,81,141,41,94,63,60,24,36,7
5677,,Nursery,3,5,1,3,2,2,1,1,0
5678,,Total,84,146,42,97,65,62,25,37,7
5679,,Med/Surg,10,20,5,15,10,8,5,6,1
5680,,Mat/Surg,8,15,3,12,6,9,3,4,0
5681,,Lying-In,12,25,6,18,14,13,4,7,2
5682,,NICU,5,8,2,6,3,4,1,2,0
5683,,CDU,7,10,4,8,5,6,2,3,1
5684,,ICU,4,6,3,5,3,3,1,2,0
5685,,Recovery,9,18,5,14,8,7,3,5,1
5686,,Emergency,10,22,7,16,12,10,4,6,2
5687,,Site Clinic,6,10,3,8,5,4,2,3,0
5688,,Sub-Total,81,141,41,94,63,60,24,36,7
5689,,Nursery,3,5,1,3,2,2,1,1,0
5690,,Total,84,146,42,97,65,62,25,37,7
5691,,Med/Surg,10,20,5,15,10,8,5,6,1
5692,,Mat/Surg,8,15,3,12,6,9,3,4,0
5693,,Lying-In,12,25,6,18,14,13,4,7,2
5694,,NICU,5,8,2,6,3,4,1,2,0
5695,,CDU,7,10,4,8,5,6,2,3,1
5696,,ICU,4,6,3,5,3,3,1,2,0
5697,,Recovery,9,18,5,14,8,7,3,5,1
5698,,Emergency,10,22,7,16,12,10,4,6,2
5699,,Site Clinic,6,10,3,8,5,4,2,3,0
5700,,Sub-Total,81,141,41,94,63,60,24,36,7
5701,,Nursery,3,5,1,3,2,2,1,1,0
5702,,Total,84,146,42,97,65,62,25,37,7
5703,,Med/Surg,10,20,5,15,10,8,5,6,1
5704,,Mat/Surg,8,15,3,12,6,9,3,4,0
5705,,Lying-In,12,25,6,18,14,13,4,7,2
5706,,NICU,5,8,2,6,3,4,1,2,0
5707,,CDU,7,10,4,8,5,6,2,3,1
5708,,ICU,4,6,3,5,3,3,1,2,0
5709,,Recovery,9,18,5,14,8,7,3,5,1
5710,,Emergency,10,22,7,16,12,10,4,6,2
5711,,Site Clinic,6,10,3,8,5,4,2,3,0
5712,,Sub-Total,81,141,41,94,63,60,24,36,7
5713,,Nursery,3,5,1,3,2,2,1,1,0
5714,,Total,84,146,42,97,65,62,25,37,7
5715,,Med/Surg,10,20,5,15,10,8,5,6,1
5716,,Mat/Surg,8,15,3,12,6,9,3,4,0
5717,,Lying-In,12,25,6,18,14,13,4,7,2
5718,,NICU,5,8,2,6,3,4,1,2,0
5719,,CDU,7,10,4,8,5,6,2,3,1
5720,,ICU,4,6,3,5,3,3,1,2,0
5721,,Recovery,9,18,5,14,8,7,3,5,1
5722,,Emergency,10,22,7,16,12,10,4,6,2
5723,,Site Clinic,6,10,3,8,5,4,2,3,0
5724,,Sub-Total,81,141,41,94,63,60,24,36,7
5725,,Nursery,3,5,1,3,2,2,1,1,0
5726,,Total,84,146,42,97,65,62,25,37,7
5727,,Med/Surg,10,20,5,15,10,8,5,6,1
5728,,Mat/Surg,8,15,3,12,6,9,3,4,0
5729,,Lying-In,12,25,6,18,14,13,4,7,2
5730,,NICU,5,8,2,6,3,4,1,2,0
5731,,CDU,7,10,4,8,5,6,2,3,1
5732,,ICU,4,6,3,5,3,3,1,2,0
5733,,Recovery,9,18,5,14,8,7,3,5,1
5734,,Emergency,10,22,7,16,12,10,4,6,2
5735,,Site Clinic,6,10,3,8,5,4,2,3,0
5736,,Sub-Total,81,141,41,94,63,60,24,36,7
5737,,Nursery,3,5,1,3,2,2,1,1,0
5738,,Total,84,146,42,97,65,62,25,37,7
5739,,Med/Surg,10,20,5,15,10,8,5,6,1
5740,,Mat/Surg,8,15,3,12,6,9,3,4,0
5741,,Lying-In,12,25,6,18,14,13,4,7,2
5742,,NICU,5,8,2,6,3,4,1,2,0
5743,,CDU,7,10,4,8,5,6,2,3,1
5744,,ICU,4,6,3,5,3,3,1,2,0
5745,,Recovery,9,18,5,14,8,7,3,5,1
5746,,Emergency,10,22,7,16,12,10,4,6,2
5747,,Site Clinic,6,10,3,8,5,4,2,3,0
5748,,Sub-Total,81,141,41,94,63,60,24,36,7
5749,,Nursery,3,5,1,3,2,2,1,1,0
5750,,Total,84,146,42,97,65,62,25,37,7
5751,,Med/Surg,10,20,5,15,10,8,5,6,1
5752,,Mat/Surg,8,15,3,12,6,9,3,4,0
5753,,Lying-In,12,25,6,18,14,13,4,7,2
5754,,NICU,5,8,2,6,3,4,1,2,0
5755,,CDU,7,10,4,8,5,6,2,3,1
5756,,ICU,4,6,3,5,3,3,1,2,0
5757,,Recovery,9,18,5,14,8,7,3,5,1
5758,,Emergency,10,22,7,16,12,10,4,6,2
5759,,Site Clinic,6,10,3,8,5,4,2,3,0
5760,,Sub-Total,81,141,41,94,63,60,24,36,7
5761,,Nursery,3,5,1,3,2,2,1,1,0
